MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,8/3/2021,9:31,ES0821B0123,BL5,1,60,4,6.67%,0.0683,314.159,1.2294,18,63.88,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,3,3,20.4,,,i,BSA.YOLO-57,CB,,elliptic prism,1231.78,,,,,,,,,,Length,20.4,20.4,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.4,14.8,9.3,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.2,7.4,4.6,6.5,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,9:31,ES0821B0123,BL5,1,60,4,6.67%,0.0683,314.159,1.2294,18,63.88,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.YOLO-57,CB,,cylinder,159.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,9:31,ES0821B0123,BL5,1,60,4,6.67%,0.0683,314.159,1.2294,18,63.88,326,Epithemia sp.,Diatom,Epithemia,sp.,,1,1,33.3,,,i,BSA.YOLO-57,CB,,cymbelloid,938.14,,,,,,,,,,Length,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,9:31,ES0821B0123,BL5,1,60,4,6.67%,0.0683,314.159,1.2294,18,63.88,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,27.8,,,i,BSA.YOLO-57,CB,,elliptic prism,1340.17,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.6,6.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,9:31,ES0821B0123,BL5,1,60,4,6.67%,0.0683,314.159,1.2294,18,63.88,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,794,0.8,0.8,0.8,c,BSA.YOLO-57,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.1,,,i,BSA.YOLO-58,AB,,elliptic prism,350.46,,,,,,,,,,Length,20.1,20.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,487,cf. Hannaea sp.,Diatom,Hannaea,sp.,,1,1,22.2,,,i,BSA.YOLO-58,AB,,sickle-shaped prism,292.92,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.5,,,i,BSA.YOLO-58,AB,,sphere,8.18,,,,,,,,,,Length,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,2,2,6,,,i,BSA.YOLO-58,AB,,ellipsoid,27.33,,,,,,,,,,Length,5.8,6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,1806,Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,8,8,5.6,,,i,BSA.YOLO-58,AB,,prolate spheroid,12.67,,,,,,,,,,Length,4.2,4,4,5.6,4,3.5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.4,2,2,3,2,3,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,1842,cf. Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,5,5,5.6,,,i,BSA.YOLO-58,AB,,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,10:09,ES0821B0141,BL5,1,62,7,11.29%,0.0683,314.159,1.5709,23,28.57,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.YOLO-58,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2021,7:22,ES0921B0208,RD22,1,62,3,4.84%,0.0697,314.159,1.2546,18,83.47,1918,Desmodesmus armatus,Soft Body,Desmodesmus,armatus,,1,2,10.2,,,c,BSA.YOLO-59,AB,,prolate spheroid,73.11,,,,,,,,,,Length,10.2,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2021,7:22,ES0921B0208,RD22,1,62,3,4.84%,0.0697,314.159,1.2546,18,83.47,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,405,812,0.8,0.8,0.8,c,BSA.YOLO-59,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/14/2021,8:05,ES0921B0199,RVB,1,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,4,4,22.2,,,i,BSA.YOLO-60,CB,,elliptic prism,977.57,,,,,,,,,,Length,18.5,16.7,18.5,16.7,22.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.6,11.1,13,9.3,13,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.8,5.5,6.5,4.6,6.5,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2021,8:05,ES0921B0199,RVB,1,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.YOLO-60,CB,,cylinder,93.59,,,,,,,,,,Length,3.1,3.7,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.2,7.4,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2021,8:05,ES0921B0199,RVB,1,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,289,Diploneis sp.,Diatom,Diploneis,sp.,,1,1,24.1,,,i,BSA.YOLO-60,CB,,elliptic prism,2353.14,,,,,,,,,,Length,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.8,16.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2021,8:05,ES0921B0199,RVB,1,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,,,i,BSA.YOLO-60,CB,,prism on parallelogram,58.7,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2021,8:05,ES0921B0199,RVB,1,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,818,0.8,0.8,0.8,c,BSA.YOLO-60,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/14/2021,8:05,ES0921B0199,RVB,1,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,30,2,,,f,BSA.YOLO-60,CB,,cylinder,1.57,,,,,,,,,,Length,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2021,9:45,ES0821B0157,LIS,1,63,3,4.76%,0.0683,314.159,1.0928,16,95.83,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-61,CB,,cylinder,159.13,,,,,,,,,,Length,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2021,9:45,ES0821B0157,LIS,1,63,3,4.76%,0.0683,314.159,1.0928,16,95.83,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,824,0.8,0.8,0.8,c,BSA.YOLO-61,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/14/2021,8:52,E0921B0198,RYI,1,62,10,16.13%,0.0683,314.159,1.2977,19,24.21,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,7,7,33.3,,,i,BSA.YOLO-62,CB,,elliptic prism,1542.02,,,,,,,,,,Length,22.6,14.8,20.4,22.2,33.3,22.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.4,9.3,13,13,20.4,11.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.6,4.6,6.5,6.3,10.2,5.5,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2021,8:52,E0921B0198,RYI,1,62,10,16.13%,0.0683,314.159,1.2977,19,24.21,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.YOLO-62,CB,,cylinder,232.75,,,,,,,,,,Length,4.2,2.8,5.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.4,5.6,11.1,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2021,8:52,E0921B0198,RYI,1,62,10,16.13%,0.0683,314.159,1.2977,19,24.21,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,792,0.8,0.8,0.8,c,BSA.YOLO-62,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/17/2021,9:30,ES0821B0142,PRS,1,62,10,16.13%,0.0683,314.159,1.7075,25,18.4,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,19,,,i,BSA.YOLO-63,AB,,elliptic prism,465.58,,,,,,,,,,Length,19,19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.4,10.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,9:30,ES0821B0142,PRS,1,62,10,16.13%,0.0683,314.159,1.7075,25,18.4,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-63,AB,,cylinder,165.71,,,,,,,,,,Length,4.7,3.7,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.7,6,7.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,9:30,ES0821B0142,PRS,1,62,10,16.13%,0.0683,314.159,1.7075,25,18.4,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,20.4,,,i,BSA.YOLO-63,AB,,elliptic prism,416.57,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4,4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,9:30,ES0821B0142,PRS,1,62,10,16.13%,0.0683,314.159,1.7075,25,18.4,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,2,2,61.1,,,i,BSA.YOLO-63,AB,,prism on parallelogram,243.78,,,,,,,,,,Length,39.8,18.5,61.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.9,3.7,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.5,2,3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,9:30,ES0821B0142,PRS,1,62,10,16.13%,0.0683,314.159,1.7075,25,18.4,1257,Staurastrum sp.,Soft Body,Staurastrum,sp.,,1,4,6,,,c,BSA.YOLO-63,AB,,2 truncated cones,12.57,,,,,,,,,,Length,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2021,9:30,ES0821B0142,PRS,1,62,10,16.13%,0.0683,314.159,1.7075,25,18.4,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,789,0.8,0.8,0.8,c,BSA.YOLO-63,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/31/2021,10:01,ES0821B0160,PRS,1,63,10,15.87%,0.0697,314.159,2.1607,31,14.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,840,0.8,0.8,0.8,c,BSA.YOLO-64,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,10,,,i,BSA.YOLO-65,AB,,elliptic prism,15.71,,,,,,,,,,Length,10,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,57,Adlafia sp.,Diatom,Adlafia,sp.,,1,1,12,,,i,BSA.YOLO-65,AB,,elliptic prism,141.37,,,,,,,,,,Length,12,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.4,,,i,BSA.YOLO-65,AB,,elliptic prism,533.54,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,15,,,i,BSA.YOLO-65,AB,,cylinder,498.45,,,,,,,,,,Length,6.1,5.6,9.3,4,4,7.4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,10,15,7.4,7.4,11.1,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,741,Nitzschia reversa,Diatom,Nitzschia,reversa,,1,1,87,,,i,BSA.YOLO-65,AB,,prism on parallelogram,365.4,,,,,,,,,,Length,87,87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,29.6,,,i,BSA.YOLO-65,AB,,prism on parallelogram,118.4,,,,,,,,,,Length,29.6,29.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,,,i,BSA.YOLO-65,AB,,sphere,91.95,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,3.7,,,i,BSA.YOLO-65,AB,,sphere,15.6,,,,,,,,,,Length,3.1,2.2,3.2,2.7,3.7,3.5,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,3,3,7.4,,,i,BSA.YOLO-65,AB,,cone + half sphere,145.97,,,,,,,,,,Length,6.6,6,6.5,7.4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.2,5.5,6,7,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,6,,,i,BSA.YOLO-65,AB,,cone + half sphere,109.33,,,,,,,,,,Length,5.8,5.6,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,375,750,0.8,0.8,0.8,c,BSA.YOLO-65,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/28/2021,8:10,ES0921B0218,SHR,1,63,3,4.76%,0.0683,314.159,3.2101,47,32.62,1709,cf. Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,14,2,,,f.,BSA.YOLO-65,AB,,cylinder,1.57,,,,,,,,,,Length,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,7:15,ES0921B0217,RVB,1,62,13,20.97%,0.0683,314.159,1.2977,19,18.62,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,3,3,37.3,,,i,BSA.YOLO-66,CB,,elliptic prism,1659.76,,,,,,,,,,Length,25.4,18.5,20.4,37.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13,11.1,14.8,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.4,5.3,7.4,6.5,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,7:15,ES0921B0217,RVB,1,62,13,20.97%,0.0683,314.159,1.2977,19,18.62,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,7.4,,,i,BSA.YOLO-66,CB,,cylinder,109.5,,,,,,,,,,Length,3.3,2.8,2.8,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,5.6,5.6,7.4,7.4,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,7:15,ES0921B0217,RVB,1,62,13,20.97%,0.0683,314.159,1.2977,19,18.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,806,0.8,0.8,0.8,c,BSA.YOLO-66,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
